Survey: in2022_v06
Deployment: 15
Start time: 19-Jul-2022 10:33:00
Bottom time: 19-Jul-2022 10:36:21
End time: 19-Jul-2022 10:41:26
Water depth: 112.5298
Pressure bin: 1
Max scans: 240000000000

DateTime,Pressure,"Primary Temperature","Primary Salinity","Secondary Temperature","Secondary Salinity","Primary SBE43 Oxygen","Secondary SBE43 Oxygen","PAR","Transmissometer","Fluorescence, WET Labs ECO-AFL/FL","Turbidity, WET Labs ECO BB","Wetlabs CDOM"
2022-07-19 10:33:00,9.2,21.047,35.435,21.047,35.435,233.49,232.11,0.71,94.62,0.960553591,0.000292926,-0.035900000
2022-07-19 10:33:01,10.0,21.048,35.435,21.048,35.435,233.56,232.30,0.65,94.67,1.063988246,0.000322134,-0.035900000
2022-07-19 10:33:02,11.0,21.048,35.436,21.047,35.435,232.92,232.25,0.56,94.59,0.987919746,0.000320450,-0.035900000
2022-07-19 10:33:03,12.0,21.048,35.436,21.048,35.435,232.66,232.30,0.40,94.56,1.026381837,0.000318395,-0.035900000
2022-07-19 10:33:05,13.0,21.048,35.436,21.048,35.435,232.54,232.38,0.35,94.57,1.011517805,0.000318785,-0.035900000
2022-07-19 10:33:06,14.0,21.048,35.436,21.049,35.435,232.38,232.48,0.27,94.58,1.007058344,0.000318662,-0.035900000
2022-07-19 10:33:08,15.0,21.049,35.436,21.050,35.435,232.17,232.57,0.20,94.58,0.992573760,0.000319285,-0.035900000
2022-07-19 10:33:09,16.0,21.048,35.436,21.048,35.435,232.18,232.70,0.15,94.67,1.036146728,0.000316836,-0.035900000
2022-07-19 10:33:10,17.0,21.047,35.436,21.048,35.435,232.19,232.85,0.12,94.48,1.047254137,0.000336470,-0.035900000
2022-07-19 10:33:11,18.0,21.045,35.436,21.047,35.435,232.61,233.05,0.09,94.58,1.004993878,0.000326683,-0.035900000
2022-07-19 10:33:13,19.0,21.038,35.437,21.044,35.436,232.87,233.15,0.05,94.65,0.992179806,0.000317966,-0.035900000
2022-07-19 10:33:14,20.0,21.011,35.441,21.028,35.438,232.79,232.99,0.04,94.58,0.961778931,0.000315707,-0.035900000
2022-07-19 10:33:15,21.0,21.005,35.442,21.005,35.442,232.56,233.03,0.04,94.50,1.161980413,0.000336553,-0.035900000
2022-07-19 10:33:16,22.0,20.997,35.444,21.002,35.442,232.59,233.00,0.03,94.31,1.158147938,0.000357138,-0.035900000
2022-07-19 10:33:16,23.0,21.011,35.442,21.000,35.442,232.82,232.66,0.01,94.26,1.132668961,0.000366676,-0.035900000
2022-07-19 10:33:17,24.0,21.004,35.441,21.000,35.442,232.91,232.63,0.00,94.12,1.158414081,0.000366676,-0.035900000
2022-07-19 10:33:19,25.0,20.983,35.445,21.003,35.442,233.03,232.51,0.00,94.06,1.217063052,0.000374740,-0.035900000
2022-07-19 10:33:20,26.0,20.982,35.445,20.988,35.444,232.91,232.55,0.00,93.99,1.134305743,0.000339171,-0.035900000
2022-07-19 10:33:21,27.0,20.979,35.446,20.981,35.445,233.15,232.68,0.00,94.07,1.175058307,0.000322608,-0.035900000
2022-07-19 10:33:22,28.0,20.966,35.447,20.969,35.447,233.33,232.87,0.00,94.07,1.207821161,0.000336716,-0.035900000
2022-07-19 10:33:23,29.0,20.942,35.452,20.944,35.451,233.30,233.29,0.00,94.03,1.236365897,0.000358825,-0.035900000
2022-07-19 10:33:26,30.0,20.939,35.452,20.941,35.451,233.29,233.28,0.00,93.97,1.252649115,0.000359062,-0.035900000
2022-07-19 10:33:29,31.0,20.935,35.453,20.936,35.452,233.29,233.30,0.00,93.89,1.268986313,0.000361140,-0.035900000
2022-07-19 10:33:32,32.0,20.930,35.454,20.931,35.453,233.29,233.32,0.00,93.82,1.285323512,0.000363218,-0.035900000
2022-07-19 10:33:35,33.0,20.925,35.454,20.926,35.453,233.29,233.34,0.00,93.75,1.301660711,0.000365296,-0.035900000
2022-07-19 10:33:38,34.0,20.921,35.455,20.921,35.454,233.29,233.36,0.00,93.68,1.317997909,0.000367374,-0.035900000
2022-07-19 10:33:41,35.0,20.916,35.455,20.915,35.455,233.29,233.38,0.00,93.61,1.334335108,0.000369452,-0.035900000
2022-07-19 10:33:44,36.0,20.911,35.456,20.910,35.455,233.28,233.40,0.00,93.54,1.350672307,0.000371530,-0.035900000
2022-07-19 10:33:46,37.0,20.907,35.456,20.906,35.456,233.30,233.43,0.00,93.45,1.360703526,0.000371019,-0.035900000
2022-07-19 10:33:48,38.0,20.905,35.456,20.901,35.457,233.17,233.51,0.00,93.54,1.397259109,0.000365191,-0.035900000
2022-07-19 10:33:49,39.0,20.893,35.458,20.897,35.457,232.96,233.83,0.00,93.52,1.510882909,0.000364372,-0.035900000
2022-07-19 10:33:50,40.0,20.894,35.458,20.896,35.457,233.09,233.40,0.00,93.52,1.456368709,0.000367620,-0.035900000
2022-07-19 10:33:51,41.0,20.894,35.458,20.895,35.458,233.44,233.25,0.00,93.52,1.522815036,0.000351509,-0.035900000
2022-07-19 10:33:52,42.0,20.889,35.458,20.893,35.458,233.23,233.16,0.00,93.54,1.551228325,0.000603612,-0.035900000
2022-07-19 10:33:53,43.0,20.819,35.472,20.853,35.466,233.16,233.47,0.00,93.52,1.525707794,0.000479299,-0.035900000
2022-07-19 10:33:54,44.0,20.761,35.486,20.789,35.480,232.69,233.69,0.00,93.57,1.275746436,0.000340529,-0.035900000
2022-07-19 10:33:55,45.0,20.626,35.502,20.698,35.497,228.59,231.43,0.00,94.41,0.990573509,0.000303151,-0.035900000
2022-07-19 10:33:56,46.0,20.398,35.554,20.453,35.545,222.39,226.58,0.00,95.10,0.626717392,0.000262207,-0.035900000
2022-07-19 10:33:57,47.0,20.321,35.565,20.355,35.562,213.07,219.22,0.00,96.35,0.406638832,0.000238597,-0.047335608
2022-07-19 10:33:58,48.0,20.254,35.578,20.285,35.573,200.82,207.99,0.00,97.68,0.339010230,0.000233191,-0.059984577
2022-07-19 10:33:59,49.0,20.215,35.584,20.245,35.580,191.82,196.88,0.00,98.07,0.306102905,0.000231926,0.010360177
2022-07-19 10:34:00,50.0,20.202,35.586,20.227,35.582,186.31,189.42,0.00,98.21,0.281357480,0.000214254,0.086199999
2022-07-19 10:34:01,51.0,20.125,35.592,20.169,35.591,183.60,186.06,0.00,98.21,0.279876659,0.000205436,-0.042929293
2022-07-19 10:34:02,52.0,20.026,35.606,20.066,35.603,181.73,184.05,0.00,98.33,0.266882654,0.000200432,0.005829515
2022-07-19 10:34:03,53.0,19.941,35.609,19.971,35.612,179.04,181.60,0.00,98.53,0.224763233,0.000194950,0.086199999
2022-07-19 10:34:04,54.0,19.839,35.618,19.882,35.616,176.90,178.62,0.00,98.75,0.199521826,0.000173956,0.086199999
2022-07-19 10:34:05,55.0,19.820,35.620,19.884,35.612,173.95,175.20,0.00,98.96,0.170388451,0.000168103,0.086199999
2022-07-19 10:34:07,56.0,19.771,35.619,19.829,35.616,172.30,173.34,0.00,99.07,0.145601826,0.000161126,0.086199999
2022-07-19 10:34:08,57.0,19.745,35.621,19.761,35.620,171.55,172.89,0.00,99.09,0.130099997,0.000166385,0.086199999
2022-07-19 10:34:09,58.0,19.706,35.619,19.711,35.621,170.97,172.53,0.00,99.11,0.132608699,0.000171408,0.014267493
2022-07-19 10:34:09,59.0,19.661,35.622,19.665,35.622,170.53,171.83,0.00,99.15,0.139427696,0.000172638,-0.089185198
2022-07-19 10:34:10,60.0,19.625,35.622,19.629,35.623,170.82,171.47,0.00,99.11,0.136711250,0.000172650,0.066387965
