Survey: in2022_v06
Deployment: 19
Start time: 24-Jul-2022 07:12:04
Bottom time: 24-Jul-2022 07:15:46
End time: 24-Jul-2022 07:24:08
Water depth: 88.02
Pressure bin: 1
Max scans: 240000000000

DateTime,Pressure,"Primary Temperature","Primary Salinity","Secondary Temperature","Secondary Salinity","Primary SBE43 Oxygen","Secondary SBE43 Oxygen","PAR","Transmissometer","Fluorescence, WET Labs ECO-AFL/FL","Turbidity, WET Labs ECO BB","Wetlabs CDOM"
2022-07-24 07:12:04,6.0,20.990,35.391,20.990,35.390,227.57,225.94,5.62,97.03,0.484951607,0.000191125,-0.047793913
2022-07-24 07:12:06,7.0,20.990,35.391,20.990,35.390,227.24,226.11,5.15,96.96,0.482808661,0.000208379,-0.038996848
2022-07-24 07:12:10,8.0,20.983,35.392,20.985,35.391,227.24,226.18,4.55,96.96,0.483875747,0.000213051,-0.039498725
2022-07-24 07:12:14,9.0,20.975,35.393,20.979,35.392,227.19,226.16,4.00,96.94,0.486034391,0.000216341,-0.043086369
2022-07-24 07:12:17,10.0,20.967,35.394,20.973,35.393,227.14,226.14,3.44,96.93,0.488193035,0.000219631,-0.046674013
2022-07-24 07:12:21,11.0,20.959,35.395,20.967,35.393,227.08,226.11,2.90,96.92,0.490886369,0.000222992,-0.051971534
2022-07-24 07:12:25,12.0,20.945,35.396,20.953,35.395,226.79,225.90,2.69,96.93,0.502443065,0.000232563,-0.078316730
2022-07-24 07:12:27,13.0,20.916,35.400,20.931,35.398,226.86,225.89,2.33,96.91,0.503056398,0.000247528,-0.057931833
2022-07-24 07:12:30,14.0,20.903,35.402,20.913,35.400,226.69,225.59,2.14,96.87,0.496211453,0.000260802,-0.061090348
2022-07-24 07:12:34,15.0,20.884,35.403,20.894,35.402,226.55,225.42,1.95,96.78,0.506252925,0.000270083,-0.060119922
2022-07-24 07:12:37,16.0,20.867,35.405,20.876,35.404,226.40,225.24,1.75,96.70,0.516185697,0.000279311,-0.059354880
2022-07-24 07:12:41,17.0,20.849,35.407,20.858,35.406,226.24,225.07,1.56,96.61,0.526118468,0.000288540,-0.058589837
2022-07-24 07:12:45,18.0,20.831,35.409,20.839,35.409,226.09,224.89,1.37,96.52,0.536051239,0.000297768,-0.057824795
2022-07-24 07:12:48,19.0,20.812,35.411,20.823,35.410,225.95,224.53,1.19,96.45,0.543170639,0.000301630,-0.054037375
2022-07-24 07:12:51,20.0,20.772,35.415,20.795,35.412,225.48,224.07,1.07,96.38,0.544945225,0.000323555,-0.049738400
2022-07-24 07:12:54,21.0,20.712,35.421,20.743,35.417,224.90,223.88,0.96,96.25,0.555824935,0.000381608,-0.046217846
2022-07-24 07:12:57,22.0,20.658,35.427,20.700,35.421,224.32,223.70,0.84,96.11,0.563003097,0.000429510,-0.043020056
2022-07-24 07:13:01,23.0,20.644,35.429,20.689,35.422,224.15,223.44,0.76,96.05,0.553450821,0.000425997,-0.048961452
2022-07-24 07:13:04,24.0,20.634,35.430,20.669,35.425,224.20,223.10,0.69,96.06,0.547106911,0.000428159,-0.051697079
2022-07-24 07:13:08,25.0,20.625,35.430,20.649,35.427,224.25,222.75,0.62,96.08,0.540654870,0.000430028,-0.054274236
2022-07-24 07:13:12,26.0,20.615,35.431,20.628,35.429,224.31,222.40,0.55,96.08,0.534176353,0.000433046,-0.056553236
2022-07-24 07:13:15,27.0,20.610,35.431,20.620,35.430,224.14,222.49,0.50,96.15,0.531325679,0.000417019,-0.066946796
2022-07-24 07:13:18,28.0,20.606,35.432,20.615,35.430,223.86,222.56,0.45,96.17,0.530465176,0.000419873,-0.069847329
2022-07-24 07:13:21,29.0,20.603,35.432,20.610,35.431,223.58,222.60,0.39,96.19,0.529596743,0.000423344,-0.071754875
2022-07-24 07:13:25,30.0,20.599,35.432,20.606,35.431,223.24,222.53,0.34,96.20,0.526472419,0.000416218,-0.069049078
2022-07-24 07:13:30,31.0,20.596,35.432,20.600,35.432,222.91,222.25,0.31,96.20,0.520780091,0.000401535,-0.063225086
2022-07-24 07:13:35,32.0,20.592,35.433,20.595,35.432,222.59,221.96,0.28,96.21,0.515138597,0.000388444,-0.056037256
2022-07-24 07:13:41,33.0,20.589,35.433,20.590,35.433,222.27,221.67,0.24,96.21,0.508478926,0.000375156,-0.048349682
2022-07-24 07:13:44,34.0,20.583,35.433,20.584,35.433,222.31,221.61,0.21,96.25,0.510160464,0.000393183,-0.046354872
2022-07-24 07:13:46,35.0,20.578,35.434,20.580,35.433,222.15,221.66,0.18,96.23,0.480492737,0.000393528,-0.038321833
2022-07-24 07:13:48,36.0,20.577,35.434,20.582,35.433,222.09,221.70,0.17,96.40,0.469040107,0.000366974,-0.048006900
2022-07-24 07:13:50,37.0,20.573,35.434,20.575,35.434,222.07,222.06,0.15,96.46,0.480197581,0.000360962,-0.050683342
2022-07-24 07:13:52,38.0,20.570,35.434,20.570,35.434,221.98,222.27,0.13,96.45,0.461410872,0.000363981,-0.054551747
2022-07-24 07:13:53,39.0,20.566,35.435,20.567,35.435,221.98,221.51,0.12,96.55,0.439118148,0.000412748,-0.085432649
2022-07-24 07:13:54,40.0,20.564,35.435,20.565,35.435,221.78,221.11,0.11,96.54,0.442309719,0.000426119,-0.060152755
2022-07-24 07:13:56,41.0,20.559,35.436,20.561,35.435,221.97,221.22,0.09,96.47,0.425505285,0.000415700,-0.048392405
2022-07-24 07:13:58,42.0,20.552,35.437,20.555,35.437,221.85,221.06,0.08,96.52,0.415276373,0.000406288,-0.047262685
2022-07-24 07:14:00,43.0,20.545,35.438,20.549,35.438,221.75,220.91,0.07,96.56,0.404191687,0.000396450,-0.047126359
2022-07-24 07:14:02,44.0,20.539,35.440,20.543,35.439,221.64,220.76,0.06,96.61,0.393360721,0.000386923,-0.046794788
2022-07-24 07:14:04,45.0,20.531,35.441,20.537,35.440,221.43,220.82,0.05,96.73,0.410223744,0.000356668,-0.052381628
2022-07-24 07:14:06,46.0,20.526,35.442,20.534,35.440,220.54,220.85,0.04,96.76,0.420117055,0.000389167,-0.049012953
2022-07-24 07:14:08,47.0,20.520,35.442,20.528,35.441,220.68,220.41,0.03,96.83,0.412906814,0.000371376,-0.050709390
2022-07-24 07:14:10,48.0,20.514,35.442,20.521,35.442,220.91,220.15,0.03,96.89,0.396642435,0.000350107,-0.050683610
2022-07-24 07:14:12,49.0,20.509,35.443,20.514,35.443,220.80,220.53,0.02,96.84,0.378235340,0.000426259,-0.053640394
2022-07-24 07:14:14,50.0,20.504,35.444,20.510,35.443,220.61,220.52,0.01,96.88,0.390374120,0.000391372,-0.048936217
2022-07-24 07:14:16,51.0,20.501,35.444,20.512,35.443,220.94,220.32,0.01,96.82,0.416129872,0.000345251,-0.064853276
2022-07-24 07:14:18,52.0,20.498,35.445,20.500,35.444,219.99,220.41,0.00,96.87,0.387520125,0.000380384,-0.047468628
2022-07-24 07:14:19,53.0,20.497,35.445,20.499,35.445,220.22,219.96,0.00,96.81,0.372367003,0.000354459,-0.060004115
