Survey: in2022_v06
Deployment: 9
Start time: 17-Jul-2022 21:41:24
Bottom time: 17-Jul-2022 22:57:43
End time: 18-Jul-2022 00:47:10
Water depth: 4096.1104
Pressure bin: 1
Max scans: 240000000000

DateTime,Pressure,"Primary Temperature","Primary Salinity","Secondary Temperature","Secondary Salinity","Primary SBE43 Oxygen","Secondary SBE43 Oxygen","PAR","Transmissometer","Fluorescence, WET Labs ECO-AFL/FL","Turbidity, WET Labs ECO BB","Wetlabs CDOM"
2022-07-17 21:41:24,8.0,21.606,35.523,21.606,35.523,220.57,220.54,59.39,98.27,0.380393693,0.000240136,-0.154445595
2022-07-17 21:41:27,9.0,21.606,35.524,21.606,35.523,220.31,220.10,57.44,98.28,0.391305261,0.000182689,-0.158000007
2022-07-17 21:41:30,10.0,21.604,35.523,21.604,35.523,220.42,220.07,53.11,98.25,0.382598529,0.000171254,-0.158000007
2022-07-17 21:41:32,11.0,21.603,35.524,21.604,35.523,219.81,220.17,48.64,98.28,0.390113089,0.000187084,-0.153803686
2022-07-17 21:41:35,12.0,21.604,35.524,21.604,35.523,220.11,220.35,44.27,98.21,0.407627326,0.000174631,-0.157971617
2022-07-17 21:41:37,13.0,21.604,35.524,21.604,35.523,219.57,220.58,41.88,98.26,0.400641039,0.000181294,-0.154837652
2022-07-17 21:41:40,14.0,21.605,35.524,21.605,35.523,220.06,220.25,39.38,98.23,0.396156671,0.000178644,-0.156435664
2022-07-17 21:41:41,15.0,21.606,35.524,21.605,35.523,220.79,219.98,36.77,98.19,0.389600515,0.000198299,-0.158000007
2022-07-17 21:41:43,16.0,21.602,35.524,21.605,35.523,220.30,220.38,33.63,98.26,0.381472501,0.000210959,-0.154948788
2022-07-17 21:41:44,17.0,21.594,35.525,21.601,35.524,219.98,220.24,31.45,98.25,0.383239103,0.000184417,-0.158000007
2022-07-17 21:41:46,18.0,21.555,35.528,21.589,35.526,220.03,220.44,29.05,98.25,0.395086423,0.000191836,-0.154301615
2022-07-17 21:41:47,19.0,21.513,35.534,21.554,35.530,219.58,220.13,27.49,98.23,0.400062715,0.000187561,-0.154005341
2022-07-17 21:41:48,20.0,21.481,35.538,21.521,35.534,219.53,220.35,25.52,98.22,0.392992105,0.000208590,-0.158000007
2022-07-17 21:41:50,21.0,21.434,35.543,21.500,35.536,219.90,220.65,23.84,98.25,0.388541150,0.000198370,-0.154247670
2022-07-17 21:41:51,22.0,21.407,35.547,21.467,35.539,220.35,220.73,22.39,98.26,0.406955103,0.000197768,-0.153815027
2022-07-17 21:41:53,23.0,21.392,35.549,21.430,35.545,220.54,221.26,21.31,98.18,0.401581567,0.000209748,-0.158000007
2022-07-17 21:41:54,24.0,21.356,35.552,21.400,35.548,220.86,221.19,19.71,98.19,0.391887080,0.000193169,-0.154019623
