Survey: in2022_v06
Deployment: 21
Start time: 26-Jul-2022 23:43:15
Bottom time: 27-Jul-2022 00:14:29
End time: 27-Jul-2022 00:51:20
Water depth: 4759.7998
Pressure bin: 1
Max scans: 240000000000

DateTime,Pressure,"Primary Temperature","Primary Salinity","Secondary Temperature","Secondary Salinity","Primary SBE43 Oxygen","Secondary SBE43 Oxygen","PAR","Transmissometer","Fluorescence, WET Labs ECO-AFL/FL","Turbidity, WET Labs ECO BB","Wetlabs CDOM"
2022-07-26 23:43:15,1.0,20.702,NaN,20.699,35.697,274.11,242.68,NaN,76.21,0.190512131,0.000283813,-0.020046706
2022-07-26 23:43:16,2.0,20.712,NaN,20.710,35.535,295.02,260.62,475.65,85.96,0.205679305,0.000244190,-0.013963700
2022-07-26 23:43:17,3.0,20.716,NaN,20.713,35.478,295.14,274.26,474.89,93.79,0.222303230,0.000225187,-0.035900000
2022-07-26 23:43:18,4.0,20.715,NaN,20.712,35.464,266.91,288.18,474.00,95.65,0.220880086,0.000213625,-0.039321031
2022-07-26 23:43:20,5.0,20.713,NaN,20.712,35.478,243.29,259.97,472.90,97.56,0.228519508,0.000208824,-0.054019057
2022-07-26 23:43:21,6.0,20.712,NaN,20.711,35.476,234.00,228.32,471.61,95.67,0.229768955,0.000205390,-0.039269329
2022-07-26 23:43:23,7.0,20.712,NaN,20.711,35.530,234.50,210.61,470.16,94.23,0.226409266,0.000205140,-0.042867419
2022-07-26 23:43:24,8.0,20.713,NaN,20.712,35.553,241.89,212.15,469.03,95.78,0.232399856,0.000206568,-0.041789912
2022-07-26 23:43:25,9.0,20.713,NaN,20.713,35.564,245.63,216.26,468.20,96.94,0.238764848,0.000212141,-0.046142911
2022-07-26 23:43:26,10.0,20.713,NaN,20.713,35.570,247.18,218.35,467.44,97.56,0.250807179,0.000222147,-0.058000767
2022-07-26 23:43:29,11.0,20.713,NaN,20.713,35.574,247.83,218.63,465.23,97.66,0.264355981,0.000210802,-0.062072481
2022-07-26 23:43:55,12.0,20.713,NaN,20.713,35.574,246.51,218.82,444.19,97.67,0.271779017,0.000209209,-0.062458929
2022-07-26 23:44:21,13.0,20.713,NaN,20.713,35.575,245.13,218.99,422.55,97.68,0.278617724,0.000208828,-0.063533369
2022-07-26 23:44:47,14.0,20.713,NaN,20.713,35.576,243.75,219.16,400.90,97.69,0.285456432,0.000208448,-0.064607808
2022-07-26 23:45:14,15.0,20.713,NaN,20.713,35.577,242.38,219.33,379.25,97.70,0.292295140,0.000208068,-0.065682248
2022-07-26 23:45:40,16.0,20.713,NaN,20.713,35.577,241.00,219.50,357.60,97.71,0.299133848,0.000207688,-0.066756688
2022-07-26 23:46:07,17.0,20.713,NaN,20.713,35.578,239.62,219.68,335.95,97.73,0.305972555,0.000207308,-0.067831127
2022-07-26 23:46:33,18.0,20.712,NaN,20.713,35.579,238.25,219.85,314.30,97.74,0.312811263,0.000206928,-0.068905567
2022-07-26 23:46:59,19.0,20.712,NaN,20.713,35.579,236.87,220.02,292.66,97.75,0.319649971,0.000206547,-0.069980006
2022-07-26 23:47:26,20.0,20.712,NaN,20.713,35.580,235.49,220.19,271.01,97.76,0.326488679,0.000206167,-0.071054446
