Survey: in2022_v06
Deployment: 20
Start time: 26-Jul-2022 06:23:27
Bottom time: 26-Jul-2022 07:11:20
End time: 26-Jul-2022 08:34:01
Water depth: 2185.8599
Pressure bin: 1
Max scans: 240000000000

DateTime,Pressure,"Primary Temperature","Primary Salinity","Secondary Temperature","Secondary Salinity","Primary SBE43 Oxygen","Secondary SBE43 Oxygen","PAR","Transmissometer","Fluorescence, WET Labs ECO-AFL/FL","Turbidity, WET Labs ECO BB","Wetlabs CDOM"
2022-07-26 06:23:27,7.5,21.979,35.340,21.979,35.340,222.04,219.49,23.74,96.82,0.525699973,0.000179690,-0.060320002
2022-07-26 06:23:29,8.0,21.978,35.340,21.978,35.340,221.83,219.15,23.07,96.78,0.539983211,0.000186277,-0.053185075
2022-07-26 06:23:32,9.0,21.977,35.341,21.978,35.340,222.04,219.21,21.15,96.81,0.533298633,0.000193945,-0.082245480
2022-07-26 06:23:36,10.0,21.978,35.341,21.978,35.340,222.01,219.27,19.87,96.81,0.528248103,0.000195321,-0.076857629
2022-07-26 06:23:41,11.0,21.979,35.341,21.979,35.340,221.95,219.35,18.56,96.80,0.523984274,0.000196598,-0.069895785
2022-07-26 06:23:46,12.0,21.979,35.341,21.980,35.341,221.90,219.43,17.25,96.79,0.519720444,0.000197874,-0.062933941
2022-07-26 06:23:51,13.0,21.980,35.341,21.981,35.341,221.84,219.50,15.94,96.78,0.515477668,0.000199195,-0.056091890
2022-07-26 06:23:55,14.0,21.981,35.341,21.981,35.341,222.09,219.34,14.34,96.81,0.519534409,0.000191400,-0.047383311
2022-07-26 06:23:59,15.0,21.981,35.342,21.981,35.341,221.60,219.76,13.15,96.81,0.514029884,0.000201755,-0.053324272
2022-07-26 06:24:02,16.0,21.980,35.341,21.980,35.341,221.84,219.73,12.35,96.84,0.521307991,0.000198000,-0.047412353
2022-07-26 06:24:04,17.0,21.980,35.342,21.981,35.341,221.72,219.95,11.22,96.79,0.516712713,0.000194024,-0.056375633
2022-07-26 06:24:06,18.0,21.979,35.343,21.980,35.341,221.60,220.54,10.53,96.82,0.545120410,0.000195933,-0.057732656
2022-07-26 06:24:09,19.0,21.979,35.344,21.979,35.343,221.50,220.35,9.81,96.82,0.543679893,0.000201879,-0.054485515
2022-07-26 06:24:12,20.0,21.978,35.345,21.978,35.344,221.40,220.12,9.07,96.82,0.538300978,0.000208323,-0.052919284
2022-07-26 06:24:15,21.0,21.977,35.346,21.977,35.345,221.41,219.92,8.40,96.83,0.535490895,0.000210075,-0.053154245
2022-07-26 06:24:18,22.0,21.977,35.346,21.978,35.345,222.06,220.10,7.82,96.81,0.525013858,0.000198157,-0.043500112
2022-07-26 06:24:21,23.0,21.977,35.347,21.978,35.345,221.59,220.43,7.19,96.82,0.519574844,0.000201175,-0.043109568
2022-07-26 06:24:24,24.0,21.977,35.347,21.977,35.346,221.36,220.39,6.80,96.83,0.523565325,0.000201894,-0.041807687
2022-07-26 06:24:27,25.0,21.977,35.347,21.977,35.346,221.09,220.03,6.37,96.82,0.536180007,0.000201610,-0.054905954
2022-07-26 06:24:29,26.0,21.977,35.347,21.977,35.346,221.44,219.69,5.99,96.81,0.532724803,0.000200559,-0.061039691
2022-07-26 06:24:32,27.0,21.977,35.347,21.977,35.346,221.61,219.81,5.66,96.82,0.530097647,0.000200105,-0.059659943
2022-07-26 06:24:35,28.0,21.978,35.347,21.978,35.346,221.80,219.92,5.34,96.83,0.525587218,0.000199660,-0.057217237
2022-07-26 06:24:38,29.0,21.978,35.346,21.978,35.347,221.99,220.03,5.01,96.84,0.520954033,0.000199212,-0.055267103
2022-07-26 06:24:41,30.0,21.977,35.347,21.978,35.347,221.45,220.24,4.78,96.82,0.531752598,0.000197051,-0.054574885
2022-07-26 06:24:43,31.0,21.959,35.356,21.964,35.353,221.58,220.41,4.50,96.82,0.535354109,0.000199040,-0.048557202
2022-07-26 06:24:45,32.0,21.957,35.357,21.960,35.355,221.53,220.42,4.15,96.84,0.518173517,0.000200078,-0.045931741
2022-07-26 06:24:49,33.0,21.954,35.358,21.956,35.357,221.58,220.38,3.94,96.85,0.523387344,0.000200555,-0.045841018
2022-07-26 06:24:54,34.0,21.950,35.360,21.952,35.359,221.61,220.39,3.75,96.85,0.529946504,0.000201200,-0.050013299
