Survey: in2022_v06
Deployment: 14
Start time: 19-Jul-2022 09:23:27
Bottom time: 19-Jul-2022 09:26:12
End time: 19-Jul-2022 09:33:00
Water depth: 79.1178
Pressure bin: 1
Max scans: 240000000000

DateTime,Pressure,"Primary Temperature","Primary Salinity","Secondary Temperature","Secondary Salinity","Primary SBE43 Oxygen","Secondary SBE43 Oxygen","PAR","Transmissometer","Fluorescence, WET Labs ECO-AFL/FL","Turbidity, WET Labs ECO BB","Wetlabs CDOM"
2022-07-19 09:23:27,4.0,21.120,35.434,21.120,35.433,225.28,223.99,1.86,95.43,0.894263094,0.000308426,-0.053181972
2022-07-19 09:23:28,5.0,21.120,35.434,21.120,35.433,225.80,223.96,1.43,95.48,0.960397903,0.000304751,-0.041058505
2022-07-19 09:23:29,6.0,21.121,35.434,21.122,35.433,225.59,223.55,1.29,95.50,0.991279424,0.000322210,-0.042435952
2022-07-19 09:23:31,7.0,21.122,35.433,21.122,35.433,225.12,223.50,1.02,95.52,1.064183367,0.000331922,-0.041350530
2022-07-19 09:23:35,8.0,21.123,35.433,21.123,35.433,225.12,223.59,0.94,95.51,1.042612633,0.000332018,-0.040252678
2022-07-19 09:23:39,9.0,21.124,35.433,21.124,35.433,225.07,223.67,0.85,95.50,1.029400171,0.000332944,-0.039757207
2022-07-19 09:23:43,10.0,21.125,35.433,21.125,35.433,225.03,223.76,0.76,95.49,1.016187709,0.000333871,-0.039261735
2022-07-19 09:23:47,11.0,21.125,35.433,21.126,35.433,224.99,223.84,0.67,95.48,1.002975247,0.000334798,-0.038766263
2022-07-19 09:23:51,12.0,21.126,35.433,21.127,35.433,224.95,223.92,0.58,95.47,0.989762785,0.000335725,-0.038270791
2022-07-19 09:23:55,13.0,21.127,35.433,21.128,35.433,224.90,224.00,0.49,95.46,0.976550323,0.000336652,-0.037775319
2022-07-19 09:23:59,14.0,21.128,35.433,21.128,35.433,224.86,224.09,0.39,95.45,0.963337862,0.000337578,-0.037279847
2022-07-19 09:24:02,15.0,21.129,35.433,21.129,35.433,224.82,224.17,0.30,95.44,0.950125400,0.000338505,-0.036784376
2022-07-19 09:24:06,16.0,21.130,35.433,21.130,35.433,224.79,224.25,0.21,95.44,0.937341944,0.000340777,-0.036274987
2022-07-19 09:24:09,17.0,21.130,35.434,21.130,35.433,224.69,224.31,0.15,95.38,0.917852775,0.000321462,-0.035900000
2022-07-19 09:24:11,18.0,21.131,35.434,21.130,35.433,224.51,224.44,0.14,95.41,1.029333535,0.000315066,-0.035900000
2022-07-19 09:24:12,19.0,21.131,35.434,21.130,35.433,224.84,224.53,0.11,95.41,1.070900508,0.000318674,-0.035900000
2022-07-19 09:24:14,20.0,21.131,35.434,21.131,35.433,225.03,224.63,0.09,95.49,1.068745183,0.000322933,-0.035900000
2022-07-19 09:24:17,21.0,21.131,35.434,21.131,35.433,225.25,224.73,0.07,95.57,1.072782439,0.000327697,-0.035900000
2022-07-19 09:24:18,22.0,21.130,35.434,21.131,35.433,225.09,224.80,0.04,95.55,1.009892222,0.000323237,-0.039311037
2022-07-19 09:24:20,23.0,21.130,35.434,21.131,35.433,224.91,224.86,0.03,95.49,1.042755615,0.000319750,-0.044982280
2022-07-19 09:24:22,24.0,21.130,35.434,21.130,35.433,224.78,224.90,0.02,95.47,1.105510514,0.000315705,-0.048363010
2022-07-19 09:24:24,25.0,21.129,35.434,21.130,35.433,224.58,225.02,0.01,95.48,1.155716920,0.000322896,-0.049787108
2022-07-19 09:24:25,26.0,21.128,35.435,21.129,35.434,224.40,224.71,0.00,95.57,1.053268832,0.000340016,-0.038202577
2022-07-19 09:24:27,27.0,21.124,35.436,21.127,35.435,224.61,224.47,0.00,95.58,1.041612597,0.000336161,-0.045920680
2022-07-19 09:24:29,28.0,21.121,35.437,21.125,35.436,224.84,224.23,0.00,95.61,1.023601497,0.000333660,-0.056666812
2022-07-19 09:24:31,29.0,21.106,35.442,21.112,35.439,223.90,223.45,0.00,95.60,1.046681545,0.000315834,-0.042514033
2022-07-19 09:24:35,30.0,21.049,35.451,21.053,35.449,219.46,219.25,0.00,95.92,0.958925833,0.000299298,-0.052999213
2022-07-19 09:24:38,31.0,20.990,35.461,20.993,35.459,214.90,214.87,0.00,96.26,0.862692708,0.000283707,-0.064096645
2022-07-19 09:24:42,32.0,20.930,35.471,20.932,35.470,210.33,210.49,0.00,96.60,0.766459584,0.000268117,-0.075194076
2022-07-19 09:24:46,33.0,20.871,35.482,20.871,35.481,205.76,206.11,0.00,96.94,0.670226459,0.000252526,-0.086291508
2022-07-19 09:24:49,34.0,20.812,35.492,20.810,35.492,201.20,201.73,0.00,97.28,0.573993335,0.000236935,-0.097388940
2022-07-19 09:24:53,35.0,20.753,35.503,20.750,35.503,196.59,197.31,0.00,97.63,0.476312823,0.000221114,-0.105732907
2022-07-19 09:24:56,36.0,20.684,35.506,20.686,35.508,193.30,194.06,0.00,97.80,0.404611763,0.000225762,-0.130207049
2022-07-19 09:24:57,37.0,20.438,35.519,20.511,35.513,193.32,193.40,0.00,98.01,0.365540669,0.000240853,-0.117280714
2022-07-19 09:24:59,38.0,20.298,35.558,20.303,35.555,193.43,193.52,0.00,98.13,0.276196831,0.000243331,-0.124402424
2022-07-19 09:25:00,39.0,20.297,35.560,20.300,35.558,190.70,191.45,0.00,98.15,0.278757313,0.000242468,-0.115074850
2022-07-19 09:25:02,40.0,20.297,35.562,20.308,35.559,187.80,188.82,0.00,98.25,0.294245358,0.000240441,-0.122682753
2022-07-19 09:25:04,41.0,20.296,35.565,20.343,35.556,186.61,187.46,0.00,98.32,0.290307688,0.000231431,-0.139560662
2022-07-19 09:25:05,42.0,20.290,35.568,20.293,35.567,186.33,187.51,0.00,98.34,0.288574831,0.000221004,-0.116144306
2022-07-19 09:25:07,43.0,20.263,35.574,20.269,35.573,185.94,186.87,0.00,98.35,0.302059872,0.000222198,-0.133690384
2022-07-19 09:25:08,44.0,20.244,35.577,20.248,35.576,184.84,185.72,0.00,98.37,0.305900007,0.000218454,-0.134684981
2022-07-19 09:25:09,45.0,20.228,35.580,20.242,35.577,184.15,184.95,0.00,98.37,0.296715788,0.000222294,-0.127608264
2022-07-19 09:25:11,46.0,20.187,35.584,20.225,35.579,184.27,184.91,0.00,98.33,0.273827974,0.000219664,0.003675890
2022-07-19 09:25:13,47.0,20.091,35.588,20.146,35.586,184.06,184.88,0.00,98.38,0.257743409,0.000249412,-0.092136342
2022-07-19 09:25:14,48.0,20.028,35.592,20.064,35.590,184.07,184.74,0.00,98.30,0.224950843,0.000249992,-0.086183153
2022-07-19 09:25:15,49.0,19.978,35.596,20.010,35.593,184.39,184.36,0.00,98.22,0.194233950,0.000266127,0.022468921
2022-07-19 09:25:17,50.0,19.952,35.599,19.996,35.594,184.29,184.20,0.00,98.18,0.248302387,0.000269510,-0.069981521
2022-07-19 09:25:18,51.0,19.945,35.599,19.958,35.598,183.99,184.16,0.00,98.18,0.178559932,0.000260561,-0.032208003
2022-07-19 09:25:20,52.0,19.941,35.599,19.948,35.598,183.55,183.95,0.00,98.16,0.186644607,0.000258126,-0.056516486
2022-07-19 09:25:21,53.0,19.934,35.600,19.938,35.599,183.17,183.50,0.00,98.16,0.175474415,0.000264911,-0.104118032
2022-07-19 09:25:22,54.0,19.918,35.603,19.924,35.602,183.11,183.08,0.00,98.12,0.169734363,0.000255668,-0.092399615
2022-07-19 09:25:24,55.0,19.889,35.607,19.918,35.603,183.09,182.90,0.00,98.19,0.167247822,0.000254987,-0.092408301
2022-07-19 09:25:26,56.0,19.866,35.609,19.892,35.607,182.12,182.53,0.00,98.21,0.146988511,0.000255558,-0.101610844
2022-07-19 09:25:27,57.0,19.822,35.610,19.854,35.609,181.43,182.15,0.00,98.23,0.133941667,0.000239469,-0.026775478
2022-07-19 09:25:28,58.0,19.768,35.614,19.798,35.612,181.03,181.42,0.00,98.32,0.132958492,0.000230904,0.086199999
2022-07-19 09:25:30,59.0,19.755,35.616,19.774,35.615,180.54,180.67,0.00,98.57,0.122210312,0.000227720,-0.027351941
2022-07-19 09:25:31,60.0,19.750,35.616,19.782,35.613,180.15,180.33,0.00,98.63,0.126221675,0.000222425,0.011277450
2022-07-19 09:25:33,61.0,19.732,35.619,19.753,35.616,180.20,180.56,0.00,98.65,0.116501359,0.000211579,-0.124649915
2022-07-19 09:25:34,62.0,19.728,35.619,19.746,35.617,179.22,180.29,0.00,98.66,0.125858432,0.000223448,-0.133510821
2022-07-19 09:25:36,63.0,19.726,35.620,19.745,35.617,179.41,179.93,0.00,98.68,0.109903250,0.000222513,-0.003722746
2022-07-19 09:25:37,64.0,19.727,35.619,19.730,35.618,179.63,180.04,0.00,98.69,0.118804204,0.000233155,-0.083987792
2022-07-19 09:25:39,65.0,19.727,35.619,19.730,35.619,180.02,179.84,0.00,98.68,0.121762295,0.000216977,-0.073499991
2022-07-19 09:25:41,66.0,19.727,35.619,19.739,35.617,179.79,179.70,0.00,98.67,0.117098883,0.000212673,0.086199999
2022-07-19 09:25:43,67.0,19.721,35.619,19.728,35.618,179.61,179.85,0.00,98.69,0.120000808,0.000212518,0.081871642
2022-07-19 09:25:44,68.0,19.718,35.619,19.723,35.618,179.73,180.05,0.00,98.69,0.124017579,0.000209446,-0.108620407
2022-07-19 09:25:46,68.7,19.719,35.619,19.729,35.618,179.78,179.74,0.00,98.72,0.125339048,0.000201005,0.023626423
